2,5,24717920,59366830,,999,2123,Z,127,Metsakooli tee
2,54,24814860,59426740,,263,2125,Z,4,Väike-Õismäe
2,46,24654620,59415320,,239,2127,Z,58,Väike-Õismäe
2,16,24761170,59431150,,48,2132,Z,136,Väike-Õismäe
2,73,24753820,59437210,,49,2133,Z,9,Kopli liinid
2,26,24656790,59426060,,246,2134,Z,78,Väike-Õismäe
2,61,24636390,59413020,,15,2140,Z,64,Kotermaa
2,33,24673260,59394850,,170,2181,Z,24,Männiku
2,10,24639640,59412290,,112,2188,Z,79,Vana-Pääsküla
2,27,24659100,59413770,,143,2194,Z,23,Laagri alevik
2,31,24757640,59434350,,79,2195,Z,46,Priisle
2,61,24681920,59404690,,298,2198,Z,30,Kotermaa
2,26,24703630,59453530,,24,2199,Z,7,Paljassaare
2,33,24699310,59380650,,317,2200,Z,46,Männiku
2,25,24635160,59425530,,117,2221,Z,5,Reisisadama D-terminal
2,35,24838300,59434990,,73,2254,Z,134,Seli
2,1,24725520,59396340,,194,2255,Z,44,Vana-Pääsküla
2,49,24828240,59420060,,302,2258,Z,71,Lennujaam
2,42,24895420,59447540,,119,2286,Z,241,Priisle
2,5,24718010,59365380,,178,2287,Z,118,Männiku
2,46,24670880,59427950,,261,2291,Z,74,Väike-Õismäe
2,73,24704940,59453760,,74,2292,Z,138,Vana-Lõuna
2,46,24634990,59411760,,124,2307,Z,42,Väike-Õismäe
2,10,24668380,59410160,,29,2311,Z,26,Väike-Õismäe
2,73,24687300,59456980,,316,2325,Z,55,Kopli liinid
2,16,24698380,59422330,,28,2329,Z,109,Tallinn-Väike
2,27,24673740,59384720,,55,2333,Z,42,Harkujärve
2,42,24635350,59412580,,170,2375,Z,136,Väike-Õismäe
2,10,24676740,59385920,,51,2410,Z,6,Väike-Õismäe
2,26,24649600,59421020,,65,2413,Z,27,Paljassaare
2,62,24615390,59393590,,351,2414,Z,14,Väike-Õismäe
2,4,24594600,59432470,,110,2417,Z,60,Väike-Õismäe
2,16,24702730,59427330,,203,2418,Z,44,Väike-Õismäe
2,61,24632000,59404690,,275,2445,Z,8,Kotermaa
2,10,24635160,59412280,,143,2446,Z,120,Väike-Õismäe
2,16,24755820,59429290,,240,2455,Z,61,Tallinn-Väike
2,25,24742530,59441740,,68,2471,Z,61,Reisisadama D-terminal
2,9,24656260,59404980,,298,2472,Z,65,Priisle
2,21,24660580,59426560,,71,2480,false,8,Viru keskus
2,24A,24739620,59431590,,40,2481,false,25,Estonia
2,21,24593740,59443280,,331,2482,false,49,Landi
2,54,24758270,59429040,,135,2497,Z,81,Priisle
2,33,24706400,59429610,,244,2502,Z,40,Männiku
2,12,24716960,59402310,,81,2510,Z,63,Seli
2,66,24703200,59444160,,331,2513,Z,109,Pelguranna
2,16,24748240,59413130,,202,2515,Z,89,Tallinn-Väike
2,12,24673620,59409910,,281,2524,Z,136,Väike-Õismäe
2,5,24717130,59371420,,193,2525,Z,170,Männiku
2,16,24656730,59410240,,61,2526,Z,120,Väike-Õismäe
2,1,24746660,59434040,,19,2527,Z,127,Viimsi
2,16,24642470,59419170,,230,2543,Z,24,Väike-Õismäe
2,61,24706000,59399490,,6,2556,Z,41,Järve haigla
2,35,24896630,59444760,,33,2557,Z,23,Pelguranna
2,21,24760350,59439020,,80,2570,false,70,Viru keskus
2,1,24811860,59457490,,24,2580,Z,103,Viimsi
2,66,24890110,59444870,,65,2590,false,58,Priisle
2,41,24741340,59441610,,57,2595,false,56,Balti jaam
2,34,24759480,59439170,,46,2614,Z,108,Viru keskus
2,20,24760280,59439290,,89,2618,Z,74,Viru keskus
2,19,24739580,59415550,,195,2621,false,21,Laagri alevik
2,73,24741460,59420190,,308,2632,Z,90,Vana-Lõuna
2,73,24753220,59437090,,194,2635,Z,114,Vana-Lõuna
2,54,24617220,59405710,,121,2647,Z,102,Väike-Õismäe
2,4,24635020,59411780,,139,2648,Z,92,Väike-Õismäe
2,3,24742400,59419870,,305,2658,Z,118,Vana-Lõuna
2,25,24737350,59427480,,105,2668,Z,33,Reisisadama D-terminal
2,61,24638820,59404930,,51,2669,Z,87,Järve haigla
2,1,24632220,59359310,,72,2673,Z,16,Vana-Pääsküla
2,26,24635020,59411860,,185,2677,Z,68,Väike-Õismäe
2,2,24806200,59408360,,260,2683,Z,36,Balti jaam
2,3,24748870,59442820,,62,2689,Z,43,Pelguranna
2,27,24585480,59416450,,207,2690,Z,68,Harkujärve
2,16,24639660,59415770,,2,2695,Z,75,Tallinn-Väike
2,34,24951180,59474960,,66,2705,Z,51,Muuga aedlinn
2,24,24658910,59400840,,152,2706,Z,112,Kadaka
2,5,24824980,59457770,,277,2707,Z,14,Männiku
2,1,24828250,59496950,,203,2720,Z,92,Vana-Pääsküla
2,20,24632260,59358750,,112,2721,Z,23,Teelise
2,27,24583440,59414700,,210,2722,Z,50,Harkujärve
2,26,24634900,59412330,,151,2723,Z,46,Väike-Õismäe
2,5,24718140,59365410,,179,2724,Z,100,Männiku
2,2,24733470,59437060,,23,2728,Z,86,Balti jaam
2,46,24756720,59435580,,266,2729,Z,92,Väike-Õismäe
2,46,24661820,59411010,,310,2730,Z,4,Väike-Õismäe
2,2,24741840,59441760,,67,2731,Z,62,Balti jaam
2,1,24805800,59450390,,207,2748,Z,66,Vana-Pääsküla
2,10,24676750,59392010,,114,2752,Z,59,Vana-Pääsküla
2,73,24742020,59420130,,309,2757,Z,32,Vana-Lõuna
2,25,24763590,59433290,,198,2767,Z,70,Tiskre
2,46,24634680,59412360,,172,2770,Z,22,Väike-Õismäe
2,20,24632240,59359120,,119,2775,Z,41,Teelise
2,21,24760350,59439290,,71,2776,Z,90,Viru keskus
2,20,24682970,59404410,,298,2777,Z,59,Teelise
2,13,24832960,59450230,,187,2789,Z,28,Väike-Õismäe
2,33,24704770,59442650,,334,2801,Z,121,Kopli
2,20,24708000,59402900,,119,2849,Z,6,Viru keskus
2,37,24661420,59411280,,26,2896,Z,88,Mustamäe
2,16,24635200,59412130,,126,2915,Z,6,Väike-Õismäe
2,57,24764080,59362550,,148,2923,Z,10,Raudalu
2,7,24897240,59445020,,246,3008,Z,6,Seli
2,42,24691380,59429870,,276,3009,Z,170,Väike-Õismäe
2,67,24680180,59398510,,75,3011,Z,148,Seli
2,12,24645440,59419480,,78,3012,Z,79,Seli
2,42,24714120,59427770,,93,3013,Z,29,Priisle
2,60,24897260,59445010,,247,3014,Z,64,Seli
2,67,24671700,59399210,,346,3018,Z,135,Sütiste
2,40,24839110,59444280,,272,3020,Z,81,Pelguranna
2,55,24837580,59429520,,72,3029,Z,31,P. Pinna
2,54,24732030,59428990,,250,3030,Z,114,Väike-Õismäe
2,50,24845730,59436290,,257,3031,Z,117,Majaka põik
2,50,24896960,59445240,,13,3032,Z,48,Seli
2,60,24853980,59452080,,73,3034,Z,90,Seli
2,40,24727480,59435990,,233,3035,Z,39,Pelguranna
2,19,24764280,59434380,,26,3060,Z,52,Reisisadama D-terminal
2,42,24657050,59426140,,248,3063,Z,154,Väike-Õismäe
2,12,24635870,59412490,,147,3067,Z,112,Väike-Õismäe
2,66,24730380,59435050,,86,3101,Z,6,Priisle
2,48,24845000,59432220,,331,3102,Z,5,Vesse
2,54,24654790,59414790,,36,3103,Z,43,Priisle
2,67,24723610,59420770,,205,3124,Z,161,Sütiste
2,12,24823000,59432710,,74,3129,Z,45,Seli
2,39,24741430,59420110,,23,3137,Z,40,Vana-Lõuna
2,31A,24845290,59436190,,255,3154,Z,25,Estonia
2,7,24854480,59415750,,89,3190,Z,45,Sõjamäe
2,5,24757810,59437390,,273,3206,Z,162,Männiku
2,13,24843320,59415850,,255,3207,Z,134,Väike-Õismäe
2,47,24837130,59427760,,336,3211,Z,10,Lennujaam
2,66,24895410,59447670,,189,3213,Z,76,Priisle
2,63,24896210,59447410,,140,3217,Z,62,Priisle
2,58,24805040,59429040,,108,3218,Z,128,Priisle
2,44,24796120,59443220,,262,3219,Z,36,Viru keskus
2,54,24635340,59411820,,107,3220,Z,92,Väike-Õismäe
2,48,24832480,59467040,,210,3231,Z,48,Pirita keskus
2,44,24760340,59439200,,85,3245,Z,118,Viru keskus
2,7,24794490,59423030,,270,3260,Z,26,Seli
2,44,24760280,59439360,,88,3261,Z,10,Viru keskus
2,54,24634710,59412250,,182,3274,Z,68,Väike-Õismäe
2,54,24700270,59429180,,98,3275,Z,17,Priisle
2,6,24835750,59471250,,14,3276,Z,10,Merivälja Pansion
2,48,24895570,59475500,,153,3278,Z,19,Vesse
2,58,24879300,59442870,,89,3283,Z,62,Priisle
2,15,24809030,59420380,,86,3295,Z,95,Sõjamäe
2,42,24773840,59433600,,283,3296,Z,194,Väike-Õismäe
2,66,24763920,59442180,,217,3298,Z,39,Pelguranna
2,3,24755310,59429200,,233,3303,Z,8,Vana-Lõuna
2,65,24895910,59447140,,999,3306,Z,7,Lennujaam
2,25,24657780,59426330,,245,3308,Z,42,Tiskre
2,48,24847240,59436480,,253,3312,Z,65,Vesse
2,55,24760370,59439180,,73,3313,Z,8,Hobujaama
2,63,24841020,59451760,,283,3314,Z,89,Maneezi
2,44,24774700,59438960,,79,3319,Z,91,P. Pinna
2,39,24750010,59428240,,51,3320,Z,11,Liikuri
2,12,24897420,59445010,,190,3321,Z,29,Seli
2,31,24819700,59432360,,82,3322,Z,24,Priisle
2,60,24890220,59449660,,308,3360,Z,37,Maneezi
2,67,24754790,59431250,,152,3361,Z,80,Seli
2,12,24776800,59423230,,252,3365,Z,152,Väike-Õismäe
2,42,24879190,59445320,,337,3368,Z,19,Priisle
2,46,24861960,59441420,,73,3374,Z,101,Seli
2,39,24745670,59418320,,284,3378,Z,68,Vana-Lõuna
2,39,24819050,59446310,,323,3379,Z,82,Vana-Lõuna
2,13,24881510,59449350,,101,3382,Z,53,Priisle
2,48,24864670,59454640,,65,3388,Z,56,Pirita keskus
2,42,24895390,59447620,,140,3391,Z,226,Väike-Õismäe
2,37,24658770,59400810,,271,3393,Z,68,Mustamäe
2,31,24860500,59450130,,157,3394,Z,85,Estonia
2,67,24818850,59438670,,59,3395,Z,126,Seli
2,48,24843950,59435870,,75,3430,Z,34,Pirita keskus
2,7,24898770,59445350,,53,3432,Z,85,Sõjamäe
2,66,24896110,59447780,,300,3434,Z,94,Priisle
2,9,24895920,59447940,,86,3437,Z,75,Priisle
2,65,24850230,59451340,,81,3447,Z,42,Priisle
2,2,24740320,59431920,,46,3457,Z,9,Mõigu
2,66,24866740,59442100,,193,3458,Z,23,Pelguranna
2,13,24786710,59422280,,109,3467,Z,79,Priisle
2,58,24865190,59442420,,256,3469,Z,95,Majaka põik
2,67,24896600,59445180,,351,3488,Z,50,Seli
2,40,24843780,59444510,,79,3490,Z,138,Priisle
2,35,24716580,59432500,,327,3495,Z,39,Pelguranna
2,32,24718290,59365450,,178,3499,Z,34,Männiku
2,46,24895550,59447470,,184,3505,Z,13,Seli
2,50,24897210,59445060,,16,3511,Z,82,Seli
2,63,24765810,59437630,,71,3512,Z,10,Priisle
2,42,24838230,59440140,,265,3517,Z,210,Väike-Õismäe
2,66,24788840,59442580,,119,3521,Z,102,Priisle
2,54,24863080,59447240,,338,3534,Z,123,Priisle
2,34,24832830,59466700,,230,3540,Z,86,Viru keskus
2,31,24895300,59447720,,160,3541,Z,44,Priisle
2,49,24833050,59467140,,197,3545,Z,7,Lennujaam
2,13,24636430,59412570,,113,3547,Z,103,Priisle
2,35,24834450,59434530,,257,3548,Z,85,Pelguranna
2,42,24746100,59433000,,279,3550,Z,184,Väike-Õismäe
2,35,24763580,59437420,,254,3551,Z,71,Pelguranna
